date,ABPO12_PAPEL12,ABRAS12_INVR12,ACSP12_SCPCC12,ANBIMA12_IBVSP12,ANP12_CDEPET12,ANP12_PDPET12,SGS12_IBCBRDESSAZ12,BM12_IPCAEXP612,BM12_IPCAPL12,BM12_ERC12,BM12_TJCDI12,BM12_TJLP12,BM12_TJOVER12,BPAG12_BC12,BPAG12_HFBAN12,BPAG12_IDE12,BM12_DTSPN12,BM12_DTSPY12,BM12_NFSPNNS12,PAN12_DTSPY12,BM12_CIN12,BM12_DEPOUCN12,BM12_DEVM12,BM12_M0MN12,BM12_PMPPM12,BMF12_SWAPDI18012,BMF12_SWAPDI36012,CEF12_FGTS12,CNI12_HTRABD12,CNI12_ICEIGER12,CNI12_NUCAPD12,CNI12_PEEMPD12,ELETRO12_CEET12,FCESP12_IIC12,FCESP12_IICA12,FCESP12_IICF12,CE12_CUTIND12,IGP12_IGPMG12,FIPE12_VENBR12,FUNCEX12_MDQT12,FUNCEX12_TTR12,FUNCEX12_XQT12,PAN12_QIIGG12,PIMPFN12_QIIGN12,PMC12_IVVR12,PAN12_TDESOC12,PRECOS12_IPCAG12,DIMAC_ICTI2,DIMAC_ILIQTOT112,GAC12_CABCDESSAZ12,GAC12_CAIGDESSAZ12,GAC12_INDFBCFDESSAZ12,SRF12_TOTGER12,GM12_NASDAQ12,GM12_DOW12
1999-08-01,181435.835980672,,1437716,1.17804807968585,1423,1126,,,0.24,1.88,1.55,1.1,1.57,-272.099683,,72.335,,,,46.57,,111709.814,29679.484,39050.94,18354.055,,,1409842.89653,87.4810105872007,,78.2046043241988,90.1811310570637,24490,98.17,64.59,120.56,,1.56,,75.91,90.66,52.98,,,,,0.56,,145688.841033345,71.5566054446749,69.4083947979758,99.2038628299962,13394.421759,2642.44909090909,10829
1999-09-01,181776.93715153,,1380768,5.13063233623627,1411,1139,,,0.23,1.8973,1.47,1.1,1.49,-30.7823070000013,,87.224,,,,46.01,,110964.424,29176.173,39041.169,18366.317,23.2,25.62,1365934.28423,87.9964153922806,,78.4280889906065,90.2220959496768,24886,99.03,64.57,122,,1.45,,73.14,91.48,52.13,,,,,0.31,,142044.122091032,71.5061699922024,69.7920537119008,98.9534865990652,14065.016255,2807.94666666667,10337
1999-10-01,182063.062309503,,1453605,5.34846029173419,1396,1129,,,1.34,1.9687,1.37,0.99,1.38,-206.653684,,164.371,,,,45.97,,110498.341,30447.443,37011.937,18599.009,22.51,25.02,1369360.3133,88.171217698492,,79.2385790371554,90.4116851103861,24705,95.52,61.94,117.91,81.5,1.7,,75.54,91.5,52.65,,,,,1.19,,140735.467187492,71.3454409010674,70.2042752846081,99.0547708984657,12662.825573,2815.27666666667,10732
1999-11-01,183363.744796184,,1443210,17.7606837606838,1450,1172,,,0.65,1.9291,1.37,0.99,1.39,-567.666973,,202.695,,,,45.12,,110695.593,31240.982,37962.124,18838.039,21.69,23.79,1354499.27682,89.5079185679204,,79.8191571465097,90.6719097864835,24958,93.87,64.52,113.43,,2.39,,77.47,92.7,48.72,,,,,0.95,,139378.038526693,70.2333522240875,70.4272331603174,98.9697379652938,13054.430444,3226.35952380952,10878
1999-12-01,170276.954819725,,1724594,24.0455799100014,1441,1218,,,0.58,1.842,1.58,0.99,1.6,157.122830000001,,130.737,,,,44.53,,111406.674,35458.662,45407.325,23573.408,21.3,22.68,1703652.06505,90.040973798344,,80.288674836038,90.8659821210136,24843,94.62,64.17,114.92,,1.81,,74.99,91.96,56.61,,,,,0.6,,141194.851904964,70.5164641821391,70.8754432174873,101.165491136243,15021.537911,3743.81090909091,11497
2000-01-01,188855.098810556,,1198602,-4.11327599321281,1245,1187,,,0.65,1.8029,1.44,0.95,1.46,-171.826118,,127.008,,,,44.98,,112685.736,35140.635,45753.259,22951.172,20.15,21.24,1800481.24101,90.2708124803218,,80.0026970302981,90.8684839657442,25060,100.91,71.17,120.73,79.4,1.24,,58.38,91.03,41.19,,,46,,0.62,,141641.162646921,71.1819756155515,70.2214595349126,91.9119536935225,14368.482674,4013.494,10739
2000-02-01,195638.389127741,,1268978,7.76177690993409,1415,1152,,,0.22,1.7745,1.44,0.95,1.45,48.8254029999998,,415.958,,,,45.48,,111879.544,33328.889,42197.143,21129.234,19.44,20.15,1509114.30174,91.3746930487955,,80.520062794523,90.8708983373979,25057,107.34,86.37,121.31,,0.35,,70.65,97.02,49.26,,,46.5,,0.13,,142594.570463402,71.2434223230429,71.246561163252,104.12432090768,14125.9323524361,4410.871,10128
2000-03-01,213088.275399579,,1346106,0.906002265005657,1322,1226,,,-0.11,1.7412,1.44,0.95,1.45,-80.2274320000006,,-238.645,,,,45.49,,111304.745,33032.761,40905.821,20431.999,18.71,18.95,1513193.56606,91.4483900879398,,80.1831314186234,90.7938623448119,25662,100.09,79.93,113.53,,0.15,,76.62,96.46,52.97,,,48.5,,0.22,,146405.865667366,71.1702684981798,71.1923048354905,104.818725398798,15480.855695,4802.98826086957,10921.92
2000-04-01,206125.063585677,,1249781,-12.8114478114478,1346,1199,,,0.54,1.7674,1.28,0.87,1.3,99.0201940000011,,30.848,,,,46.39,,110935.779,33436.274,38549.248,20322.552,19.1,19.33,1423691.49052,92.3174574822866,,80.3812170064971,90.8816944862513,25598,93.93,70.42,109.61,81.8,0.23,,68.43,95.27,49.91,,,48.5,,0.42,,150781.753977521,70.9009751428727,72.4133166663259,100.327051867464,13853.1873456675,3863.63157894737,10733.91
2000-05-01,215740.868021311,,1480989,-3.73946064233764,1346,1199,,7.61314842829517,-0.07,1.8271,1.49,0.87,1.49,300.971466000002,,60.65,,,,46.55,,110441.693,33734.858,38460.371,20283.057,20.35,21.63,1506473.97081,90.646012726034,,79.8129687800096,91.1493042930961,25448,89.44,69.29,102.87,,0.31,,81.58,98.26,59.42,,,50.5,,0.01,,153240.659747329,70.3443403913804,71.636450831303,108.173196812996,13066.5415522075,3528.40909090909,10522
2000-06-01,209701.00333292,,1501091,11.8414014442364,1453,1246,,8.10603079841254,0.24,1.8075,1.39,0.87,1.39,161.75661,,346.938,,,,45.98,,111044.994,34088.462,37923.705,20604.992,18.7,19.6,1511910.47525,91.5346213893398,,80.1157914215026,91.3907347065104,25445,94.54,74.58,107.86,,0.85,,78.52,95.83,57.43,,,48.1,,0.23,,155174.056365658,71.7660137038055,73.7800066985462,106.484751319541,13593.70358475,3865.45454545455,10447.89
2000-07-01,213410.634747863,,1510096,-1.63209182758415,1340,1222,,,0.74,1.797,1.3,0.82,1.31,99.9843210000008,,224.019,,,,45.3,,111006.663,35622.853,37140.782,21001.747,17.61,18.27,1503669.76129,92.112800795492,,80.975730572117,91.4874503536166,25287,98.31,74.01,114.5,81.6,1.57,,83.13,97.2,58.14,,,49.8,,1.61,,159344.481473427,73.9305329240565,74.9385639132047,102.038165237004,14179.661247,4017.75,10521.98
2000-08-01,229612.315636229,,1540235,5.42117418256958,1436,1228,,5.4514429587879,0.86,1.8084,1.4,0.82,1.41,24.066197000001,,557.298,,,,44.7,,110716.139,35966.277,37854.681,20999.914,16.69,17.17,1563228.46915,92.0818722268396,,80.8092019479377,91.7164047930843,25470,91.2,68.83,106.11,,2.39,,94.33,100.81,63.22,,,49.7,,1.31,,163838.138269797,73.4372560255453,75.3639689334451,107.882955273938,17251.998021,3909.60869565217,11215
2000-09-01,217909.921620617,,1409249,-8.17479534186556,1427,1333,,,0.32,1.8384,1.22,0.82,1.22,-432.172245,,425.422,,,,44.86,,109494.425,36741.116,38060.397,21375.808,16.77,17.08,1468067.59449,92.0534057267783,,80.8029202257124,91.7909784024937,25777,92.02,72.96,104.73,,1.16,,86.33,97.96,54.7,,,48.4,,0.23,,167620.083954082,72.6041018160707,74.9499051664956,104.871879489061,13788.41713566,3875.75,10650.92
2000-10-01,228595.259397844,,1522723,-6.66122551481667,1412,1353,,,0.2,1.8788,1.28,0.78,1.29,-640.754723000002,,208.741,,,,45.46,,108731.594,38145.258,39298.729,21726.212,16.99,17.35,1492892.68561,92.004538924721,,81.1413839820388,91.8764027241844,26313,98.51,79.11,111.45,82.4,0.38,,86.17,93.18,54.91,,,49.4,,0.14,,169727.000352619,74.9191812789577,75.1631769894026,107.151388350036,15793.46676675,3333.90909090909,10971
2000-11-01,228718.955426837,,1520898,-10.6275644043855,1444,1400,,,0.06,1.9472,1.22,0.78,1.22,-752.295077999999,,126.031,,,,45.16,,109260.188,39116.266,40005.562,21936.849,17.66,18.14,1502072.80697,93.0563346135622,,81.7345985133856,92.291350891644,26579,99.37,73.14,116.86,,0.29,,85.92,95.2,52.1,,,50.3,,0.32,,172924.706066192,74.7483423798095,74.8138191740504,108.949459385585,15331.2577735,3055.33333333333,10414
2000-12-01,212658.4629352,,1924383,14.8415744712877,1345,1456,,,-0.02,1.9625,1.19,0.78,1.2,-280.011954999998,,212.798,,,,45.54,,111936.098,43696.794,46303.526,26678.274,16.82,17.33,1913734.1642,94.4350962039624,,81.8647117653028,92.4350072707895,25834,100.82,77.35,116.47,,0.63,,82.08,95.99,54.29,,,69.3,,0.59,,177029.784592288,80.1551384993947,79.7040405091265,108.694152264378,17144.89794125,2657.95,10786.85
2001-01-01,216398.081266262,-29.67,1497927,15.8136181925421,1318,1357,,4.34287703232401,0.48,1.9537,1.26,0.74,1.27,-576.471,,84.127,,,,45.38,,112272.264,43716.829,46458.537,25852.078,15.54,15.96,2029716.71783,94.8615428225067,,81.6941504898624,92.8868911074432,25878,111.34,104.53,115.88,81.4,0.62,,85.35,97.1,52.62,,,46.9,,0.57,,181422.527761379,75.3197109537746,77.2069781582237,108.661515824246,17491.95116375,2655.13636363636,10887
2001-02-01,196642.950817743,-2.22,1342129,-10.0780896333182,1331,1377,,4.53003495185063,0.42,2.0011,1.01,0.74,1.02,-27.3570220000001,,-10.071,,,,45.91,,112831.871,42777.373,44300.228,24688.656,15.48,15.99,1630080.52354,95.8024631099798,,81.8224465030989,93.2410766260676,26410,113.47,104.07,119.74,,0.23,,69.32,97.31,48.14,,,44.2,,0.46,,184922.927804371,75.4465787753964,77.498060176412,106.376357813901,13237.62079525,2449.57894736842,10495
2001-03-01,224550.774086235,4.63,1537852,-9.14354036876219,1412,1300,,4.61343777869068,0.51,2.0882,1.25,0.74,1.26,-369.436710000001,,45.036,,,,46.25,,112398.663,42827.988,43306.025,23909.233,17.46,17.83,1674489.75756,95.3723822100363,,81.368282708609,93.0268441055591,26487,108.55,90.6,120.51,,0.56,,95.8,100.04,60.18,,,49.7,,0.38,,186456.673384001,74.5572119172892,76.8150563830051,114.152126361854,15012.325462,1986.63636363636,9878.78
2001-04-01,215937.032430926,2.93,1335403,3.3176340213326,1377,1308,,4.78043726612145,0.81,2.1917,1.18,0.74,1.19,32.9172260000005,,27.085,,,,46.26,,112749.025,42396.364,43543.39,23902.714,20.35,20.8,1634785.8296,93.4585470957756,,81.0353751274834,92.765419790084,27097,105.22,88.88,116.11,82.2,1,,81.19,96.5,57.19,,,47.6,,0.58,,186847.206534998,74.5268380706649,76.3585574758194,104.766031852081,16812.3307495,1933.9,10734.97
2001-05-01,219136.886271837,-6.47,1632795,-1.79660789703023,1406,1239,,,0.41,2.2964,1.33,0.74,1.34,97.6256249999997,,148.615,,,,47.4,,113891.734,42185.411,43636.046,23981.581,21.22,22.35,1740248.62903,94.7472166898039,,80.7050790895901,92.8773675318233,26311,102.4,83.55,114.97,,0.86,,90.75,96.14,65.05,,,49.4,,0.41,,188309.125200523,73.8270517979813,76.3116098378118,114.62861689396,15975.0969177325,2181.22727272727,10911.94
2001-06-01,207919.28073349,-1.18,1477408,-0.614376407945938,1455,1335,,,0.17,2.375,1.27,0.74,1.27,188.944914999999,,-2479.449,,,,47.08,,114874.366,42632.605,43936.119,24437.412,20.87,22.36,1682193.09404,94.2508554920756,,80.6136003181738,92.6729315930781,23723,79.44,64.82,89.18,,0.98,,82.97,94.81,61.42,,,47.5,,0.52,,186537.083881038,73.2432125108016,75.6829837758329,105.238351253957,15821.5589358,2112.14285714286,10502
2001-07-01,211200.349138892,-2.2,1557517,-5.52922590837283,1410,1345,,,0.58,2.4652,1.5,0.76,1.5,15.2100579999997,,-238.389,,,,48.26,,115508.724,43738.241,45003.752,24933.436,24.84,25.77,1739559.14237,92.8798857553918,,79.9175688659811,92.4945658563974,20447,87.2,68.72,99.52,79.8,1.48,,85.39,96.09,60.2,,,47.8,,1.33,,185811.015030145,72.758645330516,75.6263203448092,106.360243365368,17192.8842114625,2034,10522.81
2001-08-01,217420.135324,3.55,1558607,-6.64533953758907,1481,1325,,,0.6,2.5098,1.6,0.76,1.6,540.481054,,287.942,,,,49.3,,116060.597,42997.174,45010.319,24795.278,23.64,25.08,1775801.80879,92.1771887270896,,79.7144657367432,91.9959367289778,20809,86.38,68.8,98.1,,1.38,,91.22,96.74,70.19,,,49.1,,0.7,,184317.897310675,73.1654030988354,74.4979373762219,110.042222261041,16897.7943141375,1929.5652173913,9949.75
2001-09-01,207107.135088589,-0.21,1291428,-17.1728971962617,1435,1347,,,0.22,2.6709,1.32,0.76,1.32,515.374553,,264.505,,,,49.9,,116737.768,43383.687,45132.802,25021.438,23.73,25.96,1656082.7341,92.5741124158879,,80.1254397545393,91.8599832439273,21338,90.74,70.18,104.44,,0.31,,72.73,94.1,58.54,,,47.1,,0.28,,181517.77647142,71.1206236777634,73.7460229576532,101.759534373592,15601.4223540075,1573.4,8847.56
2001-10-01,230894.256300335,2.42,1419503,6.85472496473907,1471,1221,,,0.71,2.7394,1.53,0.8,1.53,151.102065999999,,-10.809,,,,49.64,,116399.422,43068.03,45430.376,25275.556,23.54,25.48,1752739.66081,92.009423032957,,79.6663680903099,91.4120529488564,21305,80.65,62.66,92.65,79.7,1.18,,83.54,92.54,62.9,,,50,,0.83,,178672.969557864,70.1055614011393,70.1871487548979,106.150428911598,18210.9925855,1656.26086956522,9075
2001-11-01,226413.711250155,-1.18,1449857,13.7891587469201,1422,1382,,4.59387716770703,0.77,2.5423,1.39,0.8,1.39,204.084274999998,,418.97,,,,48.38,,117676.131,43141.867,45586.687,25441.719,20.58,21.61,1693210.14544,91.8819419778315,,79.6363137441722,91.2548112027818,21824,78.31,65.5,86.86,,1.1,,77.78,96.43,57.11,,,49.1,,0.71,,173530.64103787,72.9914043535311,72.2580341005093,98.0457435708565,16176.035275,1870.09523809524,9851.56
2001-12-01,201533.317054888,36.06,1829871,4.99574665532441,1315,1466,,4.19834143054707,0.7,2.3619,1.39,0.8,1.39,761.770133,,-26.655,677430.83,51.49,13373.86,51.49,,120030.423,49959.508,52846.221,30596.094,20.25,21.33,2065144.16304,93.9503397002596,,79.0980244850806,91.4815491644871,21630,86.28,71.36,96.22,,0.22,,64.01,94.38,55.72,,,67.4,,0.65,,165820.18245705,73.4006945192619,72.5842559379706,95.4858275175491,18279.24205101,1977.65,10021.5
2002-01-01,217456.369514311,-29.01,1420905,-6.30478014288871,1313,1486,,4.96800202273633,0.58,2.3771,1.53,0.8,1.53,101.659901,,8.279,693017.99,52.28,1600.88,52.28,,120034.058,49637.691,52297.704,29377.681,19.36,20.48,2197925.33666,94.2039273999703,,80.4577105795757,91.5967800230425,22324,87.04,70.7,97.93,78.3,0.36,,70.3,94.77,51.41,,72.4,46.4,,0.52,,158149.991583329,74.3166701002888,73.7253935740465,98.6122329022439,22680.845,1976.71428571429,9920
2002-02-01,201430.861758146,-4.83,1338033,10.3136545869035,1342,1476,,5.38710674192222,0.63,2.4188,1.25,0.8,1.25,173.866164,,347.075,686807.4,51.43,3704.44,51.43,,120495.519,48293.053,50056.19,27893.036,19.02,19.91,1755442.31288,94.6415360666657,,80.7757313139964,91.6835347516881,22695,90.66,74.34,101.54,,0.06,,64,96.9,47.22,,69.7,43.5,,0.36,,151802.582945596,74.9296512565381,76.6544232213402,99.7424882991734,17503.650936,1799.78947368421,10106
2002-03-01,228087.98073349,20.6,1380596,-5.55120074111024,1373,1501,,5.59733818870092,0.38,2.3458,1.37,0.8,1.37,514.310032999999,,171.879,686333.45,51.01,2870.42,51.01,,120786.602,47486.504,49371.487,27674.304,18.33,18.65,1784936.48285,94.2482339409415,,81.2815707972096,91.8764601777023,23251,91.3,77.69,100.37,,0.09,,70.02,97.1,55.68,,77.4,49.9,,0.6,,148656.966008693,75.1298974643197,75.7371778488305,107.057278798583,17285.790167,1862.95,10403.94
2002-04-01,236295.649566349,-14.31,1393909,-1.27508676625925,1374,1510,,5.05211182383287,0.29,2.3196,1.48,0.76,1.48,401.935897999999,,212.389,692103.56,50.95,-87.57,50.95,,120419.316,47839.712,48598.453,27102.527,18.53,18.91,1773837.437,94.9264081906661,,81.2330439418579,91.9419638499918,24719,96,74.39,110.41,79.1,0.56,,77.74,97.15,59.56,,79.6,46.6,,0.8,,146775.772472963,73.9292068184483,74.6980455148558,105.765077844624,19831.720577,1758.81818181818,9946
2002-05-01,232050.002025771,6.29,1571495,-1.71188383645395,1361,1530,,4.90566961729555,0.18,2.4796,1.4,0.76,1.41,272.466345999999,,203.688,715143.05,52.17,5236.75,52.17,,120908.896,48371.4,49264.504,27168.039,18.79,20.32,1769056.27214,94.2022919446891,,80.4706123788717,91.9413747157616,24728,96.15,74.99,110.25,,0.83,,75.46,96.47,56.76,,80.4,50,,0.21,,143545.257417592,69.6960117487871,74.0424533371742,103.582585434709,18065.018868,1660.27272727273,9925
2002-06-01,207082.145991823,-7.94,1468053,-13.3893165383718,1329,1549,,5.03073957188951,0.15,2.7132,1.31,0.76,1.33,572.307829,,91.377,757614.19,54.54,2777.37,54.54,,126974.87,52247.411,50577.17,28184.365,22.04,25.71,1723384.94706,93.8193348531236,,80.5687548840057,91.9400446512987,24234,84.4,66.6,96.27,,1.54,,62.63,98.59,50.6,,77.5,46.6,,0.42,,142766.802059577,70.8623003209552,75.048784282928,100.489336720669,17348.182114001,1505.45,9243
2002-07-01,220813.654664849,5.45,1699150,-12.3619714516563,1368,1494,,4.61451234967565,0.67,2.9338,1.53,0.8,1.54,1105.374931,,648.992,826210.62,58.79,1176.13,58.79,,131996.166,54928.661,54219.591,29348.18,23.73,27.38,1826947.46724,93.9091100175935,,80.9675511514499,91.9207254649247,23695,93.81,77.16,104.91,79.5,1.95,,91.33,95.61,78.54,,83.3,48.6,,1.19,,141274.125749558,71.007000458497,74.4672245416831,106.241262260659,21280.819298,1346.04545454545,8736.59
2002-08-01,241565.85007434,5.53,1565228,6.35115754968245,1371,1553,,4.71901644365609,0.84,3.1093,1.45,0.8,1.44,1500.538477,,263.679,793884.64,55.91,8113.82,55.91,,136876.68,56373.667,56266.117,30587.478,23.66,26.31,1863443.93933,94.0997656302479,,81.2909193189417,91.9761204990695,24442,89.8,69.76,103.16,,2.32,,74.51,92.62,73.57,,83.6,50.2,,0.65,,137048.407310302,71.9186368167324,72.6491885141157,104.298743697651,18714.707142,1327.45454545455,8663.5
2002-09-01,228638.990317185,-1.78,1456621,-16.9524176459256,1405,1531,,5.49354129641388,1.03,3.3412,1.38,0.8,1.38,2410.055688,,345.488,897021.16,62.45,3294.36,62.45,,138721.221,57544.203,58164.776,32023.022,22.94,25.51,1802699.48997,93.4418121626448,,80.9352656240189,92.0255496068748,24438,99.22,76.92,114.09,,2.4,,70.81,92.75,82.2,,82.1,46.4,,0.72,,134957.300171637,69.6505152328687,72.2134470278601,105.416994041692,22820.255784,1251,7591.93
2002-10-01,240592.524755297,7.93,1396133,17.919276270007,1491,1524,,8.6224986416146,1.36,3.8051,1.64,0.8,1.65,2094.079568,,56.686,877834.84,60.4,8292.35,60.4,,139529.472,58897.36,60606.831,33765.471,25.24,29.58,1856486.86158,94.1581053419378,,81.1915687976711,92.293477933579,24924,94.91,70.85,110.95,80,3.87,,75.18,92.26,81.76,,89.2,50.3,,1.31,,134142.288688447,75.5046791533333,73.2943863236498,110.470857580897,23924.318331,1241.91304347826,8397
2002-11-01,232164.951870896,1.26,1386648,3.35398839382315,1352,1447,,10.3378390473625,2.53,3.5756,1.53,0.8,1.54,1179.958821,,36.783,880667.62,59.85,5518.77,59.85,,140309.022,59509.074,61344.327,34463.183,26.84,31.18,1834643.7195,95.0196766625542,,80.9261050144526,92.2996894057876,25468,98.68,69.21,118.33,,5.19,,68.66,93.09,65.24,,83.9,49.1,,3.02,,134608.955419494,74.7089240714875,75.1626082200917,103.365115557555,21027.443119,1409.25,8896
2002-12-01,192793.380460909,26.7,1797574,7.23258469737342,1314,1391,,11.5908485824781,2.32,3.6251,1.73,0.8,1.74,1722.888992,,92.189,892291.84,59.93,23247.38,59.93,,140895.698,64452.381,69900.577,40343.693,27.89,30.16,2233192.43422,95.6597004456671,,81.7807240865154,92.4477897851597,24949,102.92,74.45,121.89,,3.75,,59.95,89.3,67.88,,74.6,63.9,,2.1,,135765.480077909,73.7963950821771,73.3228251257288,107.320026861549,22522.614281,1387.19047619048,8341.63
2003-01-01,192570.97749969,-29.78,1438462,-2.90202342917998,1205,1556,100.5,11.3464097353069,1.64,3.4376,1.97,0.87,1.97,1071.082146,,181.04,900852.65,59.97,9935.37,59.97,,141282.812,61908.166,68885.958,39336.747,26.16,27.3,2422580.74723,95.4,,80.4,91.1,25152,102.97,74.59,121.88,79.7,2.33,,63.29,91.75,60.33,2.20994475138121,74,44.3,,2.25,,136678.347946131,69.5609512778904,71.2411004842003,107.580546886241,25727.595584,1389.47619047619,8053.81
2003-02-01,188701.415865444,-3.5,1320708,-6.04149529293483,1273,1598,102.02,11.2366051918805,1.12,3.59,1.83,0.87,1.83,1028.637657,,281.167,917116.33,60.26,7554.56,60.26,,140814.916,58003.213,64092.374,36537.385,28.23,29.44,1993514.338,95.1,,80.2,91.3,24965,103.53,75.49,122.22,,2.28,,65.22,90.01,61.9,3.01291248206599,71.8,42.8,,1.57,,134814.52420983,68.7457929098893,72.0325532344833,105.382184964607,20457.798244,1313.26315789474,7891
2003-03-01,198670.81602032,7.26,1322933,9.65953307392997,1177,1568,101.76,10.5981588629994,1.29,3.4461,1.77,0.87,1.78,1451.306022,,234.003,902497.48,58.46,8046.56,58.46,,139704.831,57321.715,69290.133,34806.98,27.16,27.62,1900012.01807,92,,79.7,91.2,25281,101.89,71.92,121.87,,1.53,,62.64,92.49,63.68,0,77.4,44.2,,1.23,,129791.017101678,69.2172339379706,71.77734021579,98.6412681491513,19973.143076,1348.42857142857,7992
2003-04-01,197587.538675505,1.05,1275081,11.3811762618646,1256,1576,100.96,9.4835197480295,0.87,3.1179,1.87,0.95,1.87,1634.742469,,-36.811,851667.19,54.44,-5401.4,54.44,,138719.211,56328.954,67371.609,34065.936,25.26,25.21,1889790.36932,92.5,,79.7,91.5,24787,107.66,78.81,126.89,80.4,0.92,,68.44,92.16,70.66,-3.89447236180904,76.5,44.9,,0.97,,125639.634157476,68.41217688788,71.3921871410635,101.280944370183,25162.392072,1409.90476190476,8480
2003-05-01,191781.322041878,-4.16,1488022,6.88913666772857,1295,1542,99.8,9.13750572107468,0.53,2.9549,1.96,0.95,1.97,2450.428892,,23.963,868861.49,54.96,8832.67,54.96,,138432.053,54720.953,66199.137,33265.757,24.27,23.29,1929061.64806,92.4,,79.9,91.7,24889,112.04,79.29,133.87,,-0.26,,66.95,93.59,78.59,-0.870646766169159,79.7,46.9,,0.61,,120560.872433546,68.4039684973858,69.9968576391496,97.2867459529307,22192.396821,1524.28571428571,8850
2003-06-01,179963.978181142,-8.16,1407636,-3.34550331569927,1257,1428,100.41,8.16830140055984,0.2,2.8824,1.85,0.95,1.86,2270.743148,,-26.959,868249.96,54.42,7371.17,54.42,,138247.439,54841.937,65702.551,33397.111,23.56,22.29,1988282.4591,91.7,,79.4,91.7,24535,116.81,82.37,139.77,,-1,,61.37,94.43,72.05,-1.5483870967742,76.3,44,,-0.15,,115439.232354306,67.2518458850644,69.1294089032712,94.8533096768837,19533.290966,1631.85714285714,8985
2003-07-01,187304.525356214,4.11,1572408,4.61763798951589,1342,1548,99.16,6.88808181015268,-0.01,2.879,2.08,0.95,2.08,1969.572869,,75.868,888983.22,55.11,10548.69,55.11,,138812.245,55099.28,66356.958,33767.279,22.04,20.92,2042655.44158,92.1,,79.2,91.2,24443,111.47,75.02,135.77,79.4,-0.42,,70.26,94.83,74.23,-2.40096038415366,81.3,46.5,,0.2,,109556.195067203,65.432576266602,69.7413189850156,94.1140611562816,23393.174,1716.77272727273,9233.8
